date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,v_tat,c_tat,canceled_rides_by_customer,canceled_rides_by_driver,incomplete_rides,incomplete_rides_reason,booking_value,payment_method,ride_distance,driver_ratings,customer_rating,pickup_datetime,pickup_hour,pickup_day,pickup_dayofweek
2024-07-26 16:05:00,16:05:00,CNR2959980296,success,CID509309,bike,hosur road,richmond town,91.0,60.0,,,No,,279,cash,34,4.5,3.2,2024-07-26 16:05:00,16,2024-07-26,Friday
2024-07-26 23:32:00,23:32:00,CNR6765124275,success,CID630281,prime sedan,chamarajpet,banashankari,294.0,45.0,,,No,,1946,cash,16,3.0,3.5,2024-07-26 23:32:00,23,2024-07-26,Friday
2024-07-05 04:23:00,04:23:00,CNR9762994658,success,CID443169,prime plus,rt nagar,sahakar nagar,231.0,65.0,,,No,,1024,upi,4,4.8,4.1,2024-07-05 04:23:00,4,2024-07-05,Friday
2024-07-23 10:25:00,10:25:00,CNR8072285783,canceled by customer,CID652081,prime plus,frazer town,sarjapur road,,,Driver asked to cancel,,,,294,unknown,0,4.0,4.0,2024-07-23 10:25:00,10,2024-07-23,Tuesday
2024-07-23 19:44:00,19:44:00,CNR8116331340,success,CID777382,auto,rt nagar,sarjapur road,266.0,55.0,,,No,,252,upi,8,4.0,4.8,2024-07-23 19:44:00,19,2024-07-23,Tuesday
2024-07-28 10:29:00,10:29:00,CNR3491700602,success,CID247449,mini,richmond town,langford town,84.0,145.0,,,No,,2542,upi,2,3.5,4.1,2024-07-28 10:29:00,10,2024-07-28,Sunday
2024-07-19 15:04:00,15:04:00,CNR2166456022,success,CID930312,mini,yeshwanthpur,indiranagar,266.0,75.0,,,No,,1821,cash,34,4.4,4.7,2024-07-19 15:04:00,15,2024-07-19,Friday
2024-07-12 08:33:00,08:33:00,CNR2177201692,success,CID614111,mini,richmond town,yeshwanthpur,105.0,145.0,,,No,,200,cash,31,4.9,4.0,2024-07-12 08:33:00,8,2024-07-12,Friday
2024-07-16 10:22:00,10:22:00,CNR5755482161,canceled by driver,CID126097,prime suv,koramangala,indiranagar,,,,Customer was coughing/sick,,,152,unknown,0,4.0,4.0,2024-07-16 10:22:00,10,2024-07-16,Tuesday
2024-07-25 11:15:00,11:15:00,CNR4484571820,success,CID645793,auto,hsr layout,hosur road,133.0,145.0,,,No,,2388,cash,4,4.4,3.6,2024-07-25 11:15:00,11,2024-07-25,Thursday
2024-07-28 06:34:00,06:34:00,CNR7377461832,success,CID719814,ebike,ulsoor,padmanabhanagar,77.0,100.0,,,No,,783,cash,37,3.5,3.5,2024-07-28 06:34:00,6,2024-07-28,Sunday
2024-07-03 20:56:00,20:56:00,CNR2363111317,driver not found,CID665310,prime plus,electronic city,kr puram,,,,,,,208,unknown,0,4.0,4.0,2024-07-03 20:56:00,20,2024-07-03,Wednesday
2024-07-17 07:28:00,07:28:00,CNR2976802436,success,CID592039,prime suv,tumkur road,cox town,168.0,50.0,,,No,,1181,upi,10,3.4,4.9,2024-07-17 07:28:00,7,2024-07-17,Wednesday
2024-07-01 03:29:00,03:29:00,CNR8474873609,canceled by customer,CID968838,prime plus,hsr layout,kr puram,,,Change of plans,,,,843,unknown,0,4.0,4.0,2024-07-01 03:29:00,3,2024-07-01,Monday
2024-07-20 13:53:00,13:53:00,CNR1945536909,success,CID796614,auto,sahakar nagar,jp nagar,224.0,80.0,,,No,,441,cash,7,3.0,3.1,2024-07-20 13:53:00,13,2024-07-20,Saturday
2024-07-10 02:02:00,02:02:00,CNR8097291227,success,CID734844,prime plus,mysore road,rajajinagar,238.0,25.0,,,No,,332,upi,38,3.8,3.4,2024-07-10 02:02:00,2,2024-07-10,Wednesday
2024-07-12 16:22:00,16:22:00,CNR1433815646,success,CID307267,prime suv,banashankari,marathahalli,42.0,65.0,,,No,,832,cash,11,3.4,4.1,2024-07-12 16:22:00,16,2024-07-12,Friday
2024-07-15 06:58:00,06:58:00,CNR5876056264,success,CID568720,prime suv,kadugodi,shantinagar,231.0,30.0,,,No,,1361,upi,47,4.0,3.9,2024-07-15 06:58:00,6,2024-07-15,Monday
2024-07-04 21:47:00,21:47:00,CNR2943788515,canceled by driver,CID627311,bike,shantinagar,ramamurthy nagar,,,,More than permitted people in there,,,415,unknown,0,4.0,4.0,2024-07-04 21:47:00,21,2024-07-04,Thursday
2024-07-28 07:06:00,07:06:00,CNR5599931622,success,CID822709,prime suv,peenya,frazer town,42.0,55.0,,,No,,747,cash,28,3.8,3.0,2024-07-28 07:06:00,7,2024-07-28,Sunday
2024-07-02 01:54:00,01:54:00,CNR6776927575,success,CID817693,bike,hosur road,nagarbhavi,245.0,55.0,,,No,,129,cash,5,4.4,4.2,2024-07-02 01:54:00,1,2024-07-02,Tuesday
2024-07-10 18:38:00,18:38:00,CNR4880622143,success,CID602848,ebike,rajajinagar,kammanahalli,98.0,100.0,,,No,,296,upi,34,3.3,4.2,2024-07-10 18:38:00,18,2024-07-10,Wednesday
2024-07-27 03:13:00,03:13:00,CNR2841702950,success,CID268274,auto,sarjapur road,sarjapur road,231.0,105.0,,,No,,337,upi,18,4.5,4.2,2024-07-27 03:13:00,3,2024-07-27,Saturday
2024-07-09 14:52:00,14:52:00,CNR2747846957,success,CID700413,prime sedan,majestic,malleshwaram,308.0,140.0,,,No,,896,upi,45,4.0,4.1,2024-07-09 14:52:00,14,2024-07-09,Tuesday
2024-07-05 09:33:00,09:33:00,CNR4795488474,success,CID943263,prime sedan,peenya,frazer town,189.0,60.0,,,No,,151,credit card,11,4.0,4.8,2024-07-05 09:33:00,9,2024-07-05,Friday
2024-07-06 10:00:00,10:00:00,CNR6662649739,success,CID295666,auto,ramamurthy nagar,banashankari,189.0,35.0,,,No,,940,debit card,7,3.2,3.5,2024-07-06 10:00:00,10,2024-07-06,Saturday
2024-07-10 09:28:00,09:28:00,CNR2524442918,success,CID471692,prime plus,hulimavu,rt nagar,98.0,140.0,,,No,,729,credit card,13,4.5,5.0,2024-07-10 09:28:00,9,2024-07-10,Wednesday
2024-07-01 10:12:00,10:12:00,CNR4977956798,success,CID782900,auto,banashankari,sarjapur road,189.0,45.0,,,No,,128,cash,1,4.6,4.8,2024-07-01 10:12:00,10,2024-07-01,Monday
2024-07-26 15:07:00,15:07:00,CNR2002215420,success,CID109502,prime suv,whitefield,btm layout,77.0,75.0,,,No,,274,cash,42,4.0,3.4,2024-07-26 15:07:00,15,2024-07-26,Friday
2024-07-13 04:23:00,04:23:00,CNR9590311980,success,CID957268,auto,bannerghatta road,tumkur road,105.0,25.0,,,Yes,customer demand,352,cash,8,5.0,3.8,2024-07-13 04:23:00,4,2024-07-13,Saturday
2024-07-30 05:14:00,05:14:00,CNR3124565731,success,CID578023,auto,basavanagudi,chickpet,189.0,55.0,,,No,,238,upi,6,4.5,3.0,2024-07-30 05:14:00,5,2024-07-30,Tuesday
2024-07-20 11:34:00,11:34:00,CNR6090870401,success,CID301446,prime suv,ramamurthy nagar,kr puram,280.0,30.0,,,No,,477,cash,19,4.1,4.3,2024-07-20 11:34:00,11,2024-07-20,Saturday
2024-07-23 15:38:00,15:38:00,CNR9405757355,success,CID176162,auto,richmond town,banashankari,196.0,145.0,,,No,,186,upi,15,4.7,4.6,2024-07-23 15:38:00,15,2024-07-23,Tuesday
2024-07-01 11:55:00,11:55:00,CNR7078608984,driver not found,CID926832,ebike,shantinagar,hebbal,,,,,,,117,unknown,0,4.0,4.0,2024-07-01 11:55:00,11,2024-07-01,Monday
2024-07-10 18:52:00,18:52:00,CNR4166475803,success,CID615978,prime suv,banashankari,yelahanka,168.0,90.0,,,No,,193,upi,13,3.8,3.2,2024-07-10 18:52:00,18,2024-07-10,Wednesday
2024-07-06 12:51:00,12:51:00,CNR3641224150,success,CID431557,mini,majestic,magadi road,98.0,60.0,,,No,,395,upi,41,4.3,4.8,2024-07-06 12:51:00,12,2024-07-06,Saturday
2024-07-14 16:42:00,16:42:00,CNR7307808711,success,CID928859,prime suv,mg road,btm layout,147.0,75.0,,,No,,857,cash,45,4.7,4.0,2024-07-14 16:42:00,16,2024-07-14,Sunday
2024-07-16 22:49:00,22:49:00,CNR9207534980,canceled by driver,CID926602,prime plus,whitefield,kammanahalli,,,,Customer related issue,,,819,unknown,0,4.0,4.0,2024-07-16 22:49:00,22,2024-07-16,Tuesday
2024-07-13 10:16:00,10:16:00,CNR8478607960,success,CID374876,prime sedan,shivajinagar,btm layout,35.0,45.0,,,No,,484,upi,16,4.1,4.5,2024-07-13 10:16:00,10,2024-07-13,Saturday
2024-07-04 08:50:00,08:50:00,CNR6867991693,success,CID139968,prime plus,bellandur,indiranagar,84.0,70.0,,,No,,648,cash,3,4.9,4.8,2024-07-04 08:50:00,8,2024-07-04,Thursday
2024-07-04 11:55:00,11:55:00,CNR4134417165,success,CID298474,bike,ulsoor,whitefield,196.0,130.0,,,No,,153,cash,20,4.1,3.9,2024-07-04 11:55:00,11,2024-07-04,Thursday
2024-07-21 01:50:00,01:50:00,CNR6026842144,success,CID533256,prime suv,bannerghatta road,padmanabhanagar,70.0,140.0,,,No,,232,credit card,28,4.3,4.7,2024-07-21 01:50:00,1,2024-07-21,Sunday
2024-07-05 08:41:00,08:41:00,CNR1373400641,canceled by driver,CID137733,mini,shivajinagar,kadugodi,,,,More than permitted people in there,,,478,unknown,0,4.0,4.0,2024-07-05 08:41:00,8,2024-07-05,Friday
2024-07-01 05:01:00,05:01:00,CNR7756361076,canceled by driver,CID843494,auto,koramangala,hebbal,,,,Customer was coughing/sick,,,850,unknown,0,4.0,4.0,2024-07-01 05:01:00,5,2024-07-01,Monday
2024-07-06 00:38:00,00:38:00,CNR1058833099,success,CID705304,bike,frazer town,jayanagar,294.0,75.0,,,No,,673,cash,25,4.1,3.6,2024-07-06 00:38:00,0,2024-07-06,Saturday
2024-07-22 12:46:00,12:46:00,CNR8150133799,driver not found,CID406881,ebike,chickpet,hsr layout,,,,,,,315,unknown,0,4.0,4.0,2024-07-22 12:46:00,12,2024-07-22,Monday
2024-07-20 00:11:00,00:11:00,CNR3136784868,success,CID703583,prime suv,shivajinagar,indiranagar,63.0,125.0,,,No,,1033,cash,2,4.1,3.6,2024-07-20 00:11:00,0,2024-07-20,Saturday
2024-07-17 03:54:00,03:54:00,CNR2919641369,canceled by customer,CID137586,prime suv,tumkur road,langford town,,,Driver is not moving towards pickup location,,,,825,unknown,0,4.0,4.0,2024-07-17 03:54:00,3,2024-07-17,Wednesday
2024-07-23 23:49:00,23:49:00,CNR4311649934,canceled by customer,CID379072,prime suv,sahakar nagar,hosur road,,,Wrong Address,,,,213,unknown,0,4.0,4.0,2024-07-23 23:49:00,23,2024-07-23,Tuesday
2024-07-28 13:53:00,13:53:00,CNR8258871692,driver not found,CID804974,auto,peenya,cox town,,,,,,,125,unknown,0,4.0,4.0,2024-07-28 13:53:00,13,2024-07-28,Sunday
2024-07-29 00:08:00,00:08:00,CNR7844432925,success,CID635965,prime suv,electronic city,kr puram,280.0,80.0,,,No,,362,cash,36,4.1,4.6,2024-07-29 00:08:00,0,2024-07-29,Monday
2024-07-03 16:49:00,16:49:00,CNR3149119791,success,CID606573,mini,hebbal,ulsoor,224.0,50.0,,,No,,471,credit card,22,3.5,3.3,2024-07-03 16:49:00,16,2024-07-03,Wednesday
2024-07-01 22:15:00,22:15:00,CNR6545513695,success,CID932866,prime suv,kengeri,devanahalli,252.0,125.0,,,No,,163,upi,23,4.3,4.3,2024-07-01 22:15:00,22,2024-07-01,Monday
2024-07-13 03:12:00,03:12:00,CNR6427297269,success,CID418039,mini,shivajinagar,kr puram,56.0,140.0,,,No,,142,cash,6,3.8,3.6,2024-07-13 03:12:00,3,2024-07-13,Saturday
2024-07-25 03:49:00,03:49:00,CNR1684336791,canceled by customer,CID339379,prime plus,hsr layout,kengeri,,,AC is Not working,,,,451,unknown,0,4.0,4.0,2024-07-25 03:49:00,3,2024-07-25,Thursday
2024-07-05 09:23:00,09:23:00,CNR8107628541,canceled by customer,CID131079,prime suv,peenya,kadugodi,,,Driver is not moving towards pickup location,,,,358,unknown,0,4.0,4.0,2024-07-05 09:23:00,9,2024-07-05,Friday
2024-07-03 18:16:00,18:16:00,CNR8516392891,success,CID214348,prime sedan,shivajinagar,kadugodi,308.0,60.0,,,No,,365,cash,36,4.9,4.0,2024-07-03 18:16:00,18,2024-07-03,Wednesday
2024-07-12 12:38:00,12:38:00,CNR5043217856,canceled by driver,CID298396,auto,sarjapur road,chamarajpet,,,,Personal & Car related issue,,,752,unknown,0,4.0,4.0,2024-07-12 12:38:00,12,2024-07-12,Friday
2024-07-18 17:39:00,17:39:00,CNR7829903493,canceled by driver,CID459892,ebike,indiranagar,kammanahalli,,,,Customer was coughing/sick,,,531,unknown,0,4.0,4.0,2024-07-18 17:39:00,17,2024-07-18,Thursday
2024-07-17 22:51:00,22:51:00,CNR4290294193,canceled by driver,CID451045,auto,richmond town,sahakar nagar,,,,Customer was coughing/sick,,,111,unknown,0,4.0,4.0,2024-07-17 22:51:00,22,2024-07-17,Wednesday
2024-07-30 17:37:00,17:37:00,CNR4330381266,success,CID215319,auto,banashankari,rajarajeshwari nagar,168.0,135.0,,,No,,216,upi,5,4.4,4.3,2024-07-30 17:37:00,17,2024-07-30,Tuesday
2024-07-11 10:25:00,10:25:00,CNR6146948780,success,CID988392,ebike,bannerghatta road,kammanahalli,196.0,125.0,,,No,,147,upi,39,3.3,3.2,2024-07-11 10:25:00,10,2024-07-11,Thursday
2024-07-23 06:51:00,06:51:00,CNR4211386643,canceled by driver,CID351096,ebike,rt nagar,hsr layout,,,,Customer related issue,,,433,unknown,0,4.0,4.0,2024-07-23 06:51:00,6,2024-07-23,Tuesday
2024-07-21 16:24:00,16:24:00,CNR5828080027,success,CID562246,prime plus,sarjapur road,banashankari,287.0,125.0,,,No,,664,upi,24,3.6,4.4,2024-07-21 16:24:00,16,2024-07-21,Sunday
2024-07-24 00:10:00,00:10:00,CNR5043719137,success,CID638458,mini,banashankari,kammanahalli,98.0,50.0,,,No,,159,upi,40,4.0,4.7,2024-07-24 00:10:00,0,2024-07-24,Wednesday
2024-07-28 16:31:00,16:31:00,CNR2332223815,success,CID557188,mini,whitefield,ramamurthy nagar,70.0,85.0,,,No,,556,upi,27,5.0,3.2,2024-07-28 16:31:00,16,2024-07-28,Sunday
2024-07-24 02:27:00,02:27:00,CNR5863244684,success,CID798517,ebike,hebbal,hsr layout,252.0,110.0,,,Yes,customer demand,184,cash,2,4.3,4.4,2024-07-24 02:27:00,2,2024-07-24,Wednesday
2024-07-19 22:54:00,22:54:00,CNR2051641681,success,CID776786,auto,ulsoor,kadugodi,294.0,65.0,,,No,,295,cash,6,3.5,3.2,2024-07-19 22:54:00,22,2024-07-19,Friday
2024-07-04 00:38:00,00:38:00,CNR6963252366,success,CID565564,bike,yeshwanthpur,kadugodi,168.0,145.0,,,No,,794,cash,25,4.8,4.0,2024-07-04 00:38:00,0,2024-07-04,Thursday
2024-07-02 22:59:00,22:59:00,CNR6561084640,success,CID983895,bike,kengeri,magadi road,301.0,110.0,,,No,,330,cash,27,4.0,4.1,2024-07-02 22:59:00,22,2024-07-02,Tuesday
2024-07-03 18:29:00,18:29:00,CNR8606343558,success,CID193075,bike,kadugodi,yeshwanthpur,63.0,95.0,,,No,,187,upi,34,4.9,3.8,2024-07-03 18:29:00,18,2024-07-03,Wednesday
2024-07-24 10:52:00,10:52:00,CNR6129451090,success,CID579290,prime sedan,shantinagar,bannerghatta road,84.0,145.0,,,No,,487,cash,9,3.6,3.8,2024-07-24 10:52:00,10,2024-07-24,Wednesday
2024-07-19 23:19:00,23:19:00,CNR8991153488,canceled by driver,CID563608,ebike,vijayanagar,kadugodi,,,,Personal & Car related issue,,,426,unknown,0,4.0,4.0,2024-07-19 23:19:00,23,2024-07-19,Friday
2024-07-14 08:16:00,08:16:00,CNR3555127202,success,CID334563,auto,koramangala,varthur,105.0,40.0,,,No,,229,cash,15,4.6,5.0,2024-07-14 08:16:00,8,2024-07-14,Sunday
2024-07-30 18:06:00,18:06:00,CNR2478670622,success,CID381271,prime plus,hennur,hosur road,154.0,130.0,,,No,,445,upi,48,4.9,4.6,2024-07-30 18:06:00,18,2024-07-30,Tuesday
2024-07-29 12:13:00,12:13:00,CNR2637746164,success,CID131513,auto,hebbal,majestic,182.0,70.0,,,No,,134,cash,8,3.3,4.0,2024-07-29 12:13:00,12,2024-07-29,Monday
2024-07-16 10:32:00,10:32:00,CNR1098685369,success,CID366678,auto,basavanagudi,nagarbhavi,154.0,145.0,,,No,,119,cash,9,4.2,4.0,2024-07-16 10:32:00,10,2024-07-16,Tuesday
2024-07-02 18:20:00,18:20:00,CNR3013333422,driver not found,CID377403,ebike,kadugodi,hennur,,,,,,,214,unknown,0,4.0,4.0,2024-07-02 18:20:00,18,2024-07-02,Tuesday
2024-07-30 09:17:00,09:17:00,CNR6731320458,success,CID470881,prime sedan,hosur road,koramangala,77.0,25.0,,,No,,113,cash,14,4.9,3.6,2024-07-30 09:17:00,9,2024-07-30,Tuesday
2024-07-28 10:17:00,10:17:00,CNR1523677800,canceled by driver,CID967088,prime suv,ramamurthy nagar,kammanahalli,,,,Personal & Car related issue,,,362,unknown,0,4.0,4.0,2024-07-28 10:17:00,10,2024-07-28,Sunday
2024-07-09 20:36:00,20:36:00,CNR5683291566,success,CID221217,prime suv,sahakar nagar,indiranagar,119.0,25.0,,,No,,545,upi,6,3.3,4.9,2024-07-09 20:36:00,20,2024-07-09,Tuesday
2024-07-11 10:28:00,10:28:00,CNR9411398805,success,CID416695,prime plus,padmanabhanagar,rt nagar,287.0,95.0,,,No,,498,cash,11,3.2,4.3,2024-07-11 10:28:00,10,2024-07-11,Thursday
2024-07-15 22:51:00,22:51:00,CNR7845975089,driver not found,CID221620,bike,rt nagar,ulsoor,,,,,,,117,unknown,0,4.0,4.0,2024-07-15 22:51:00,22,2024-07-15,Monday
2024-07-03 22:59:00,22:59:00,CNR3855977560,canceled by driver,CID634914,prime sedan,hulimavu,richmond town,,,,More than permitted people in there,,,230,unknown,0,4.0,4.0,2024-07-03 22:59:00,22,2024-07-03,Wednesday
2024-07-25 01:44:00,01:44:00,CNR6774178719,success,CID902361,ebike,kr puram,marathahalli,105.0,35.0,,,No,,304,cash,28,3.6,3.0,2024-07-25 01:44:00,1,2024-07-25,Thursday
2024-07-27 13:10:00,13:10:00,CNR4046969463,canceled by driver,CID788327,prime plus,koramangala,devanahalli,,,,Personal & Car related issue,,,318,unknown,0,4.0,4.0,2024-07-27 13:10:00,13,2024-07-27,Saturday
2024-07-01 21:22:00,21:22:00,CNR4475747544,success,CID337010,prime sedan,chickpet,langford town,259.0,95.0,,,No,,130,cash,18,3.1,4.9,2024-07-01 21:22:00,21,2024-07-01,Monday
2024-07-07 16:37:00,16:37:00,CNR5165798104,success,CID831932,bike,bannerghatta road,koramangala,189.0,75.0,,,No,,419,cash,12,4.7,4.2,2024-07-07 16:37:00,16,2024-07-07,Sunday
2024-07-05 15:15:00,15:15:00,CNR4392965412,canceled by driver,CID966732,prime suv,kammanahalli,richmond town,,,,Customer related issue,,,399,unknown,0,4.0,4.0,2024-07-05 15:15:00,15,2024-07-05,Friday
2024-07-27 11:39:00,11:39:00,CNR2822610940,success,CID301559,bike,mysore road,yelahanka,168.0,70.0,,,No,,121,cash,31,4.2,3.1,2024-07-27 11:39:00,11,2024-07-27,Saturday
2024-07-14 01:07:00,01:07:00,CNR6691577601,success,CID983207,prime sedan,mg road,rt nagar,189.0,90.0,,,No,,107,upi,27,3.5,3.3,2024-07-14 01:07:00,1,2024-07-14,Sunday
2024-07-17 21:09:00,21:09:00,CNR9445908039,canceled by customer,CID921864,mini,hosur road,banashankari,,,Driver is not moving towards pickup location,,,,424,unknown,0,4.0,4.0,2024-07-17 21:09:00,21,2024-07-17,Wednesday
2024-07-21 20:34:00,20:34:00,CNR3423157511,canceled by driver,CID704228,bike,electronic city,nagarbhavi,,,,Customer was coughing/sick,,,307,unknown,0,4.0,4.0,2024-07-21 20:34:00,20,2024-07-21,Sunday
2024-07-19 17:32:00,17:32:00,CNR1324239592,success,CID647625,ebike,kr puram,kammanahalli,119.0,70.0,,,No,,583,cash,40,4.5,4.2,2024-07-19 17:32:00,17,2024-07-19,Friday
2024-07-05 01:18:00,01:18:00,CNR8086928686,canceled by driver,CID506037,mini,nagarbhavi,mg road,,,,Personal & Car related issue,,,325,unknown,0,4.0,4.0,2024-07-05 01:18:00,1,2024-07-05,Friday
2024-07-22 05:44:00,05:44:00,CNR3412387949,success,CID786300,prime sedan,majestic,hulimavu,154.0,140.0,,,No,,216,upi,33,4.4,4.5,2024-07-22 05:44:00,5,2024-07-22,Monday
2024-07-07 06:55:00,06:55:00,CNR9728294566,canceled by driver,CID444964,mini,indiranagar,whitefield,,,,Customer related issue,,,337,unknown,0,4.0,4.0,2024-07-07 06:55:00,6,2024-07-07,Sunday
2024-07-17 21:06:00,21:06:00,CNR3797886537,success,CID692922,prime suv,kr puram,yeshwanthpur,196.0,120.0,,,No,,373,cash,26,4.6,4.1,2024-07-17 21:06:00,21,2024-07-17,Wednesday
2024-07-16 03:12:00,03:12:00,CNR2918335042,canceled by customer,CID267651,bike,magadi road,vijayanagar,,,Change of plans,,,,121,unknown,0,4.0,4.0,2024-07-16 03:12:00,3,2024-07-16,Tuesday
2024-07-23 08:56:00,08:56:00,CNR7683288053,success,CID472301,prime plus,vijayanagar,kr puram,140.0,135.0,,,No,,584,upi,18,3.1,3.3,2024-07-23 08:56:00,8,2024-07-23,Tuesday
2024-07-30 04:29:00,04:29:00,CNR7308621555,canceled by customer,CID255257,mini,sahakar nagar,whitefield,,,AC is Not working,,,,372,unknown,0,4.0,4.0,2024-07-30 04:29:00,4,2024-07-30,Tuesday
2024-07-01 23:33:00,23:33:00,CNR6893200456,canceled by driver,CID590573,prime suv,whitefield,rajarajeshwari nagar,,,,Personal & Car related issue,,,482,unknown,0,4.0,4.0,2024-07-01 23:33:00,23,2024-07-01,Monday
2024-07-28 01:48:00,01:48:00,CNR8506315424,canceled by customer,CID384102,mini,hosur road,peenya,,,Wrong Address,,,,169,unknown,0,4.0,4.0,2024-07-28 01:48:00,1,2024-07-28,Sunday
2024-07-07 05:42:00,05:42:00,CNR6289456005,driver not found,CID341767,bike,malleshwaram,malleshwaram,,,,,,,655,unknown,0,4.0,4.0,2024-07-07 05:42:00,5,2024-07-07,Sunday
2024-07-26 10:10:00,10:10:00,CNR3652386033,success,CID718764,bike,jayanagar,mg road,119.0,30.0,,,No,,398,upi,4,3.3,3.3,2024-07-26 10:10:00,10,2024-07-26,Friday
2024-07-24 11:32:00,11:32:00,CNR7500140086,success,CID711398,prime suv,langford town,tumkur road,154.0,90.0,,,No,,198,cash,2,3.3,3.6,2024-07-24 11:32:00,11,2024-07-24,Wednesday
2024-07-15 09:55:00,09:55:00,CNR9206491878,driver not found,CID219381,prime sedan,rajajinagar,padmanabhanagar,,,,,,,482,unknown,0,4.0,4.0,2024-07-15 09:55:00,9,2024-07-15,Monday
2024-07-29 03:17:00,03:17:00,CNR1508971604,success,CID902685,prime sedan,hebbal,btm layout,238.0,140.0,,,No,,305,upi,23,3.8,4.4,2024-07-29 03:17:00,3,2024-07-29,Monday
2024-07-03 15:14:00,15:14:00,CNR4004898445,canceled by driver,CID501660,mini,peenya,padmanabhanagar,,,,More than permitted people in there,,,294,unknown,0,4.0,4.0,2024-07-03 15:14:00,15,2024-07-03,Wednesday
2024-07-06 07:14:00,07:14:00,CNR8826275068,success,CID257693,prime sedan,richmond town,tumkur road,252.0,65.0,,,No,,161,cash,5,4.1,4.0,2024-07-06 07:14:00,7,2024-07-06,Saturday
2024-07-02 13:18:00,13:18:00,CNR9942066704,canceled by driver,CID908062,prime sedan,yelahanka,sarjapur road,,,,Customer related issue,,,404,unknown,0,4.0,4.0,2024-07-02 13:18:00,13,2024-07-02,Tuesday
2024-07-01 10:09:00,10:09:00,CNR2361275900,success,CID429569,auto,magadi road,peenya,126.0,60.0,,,No,,169,cash,12,4.7,3.8,2024-07-01 10:09:00,10,2024-07-01,Monday
2024-07-03 09:20:00,09:20:00,CNR4419040819,success,CID644474,bike,kengeri,devanahalli,56.0,45.0,,,No,,501,upi,49,4.5,3.1,2024-07-03 09:20:00,9,2024-07-03,Wednesday
2024-07-20 03:47:00,03:47:00,CNR8926984331,success,CID860681,auto,kengeri,shantinagar,175.0,120.0,,,No,,192,cash,15,4.6,4.5,2024-07-20 03:47:00,3,2024-07-20,Saturday
2024-07-18 12:57:00,12:57:00,CNR2191224963,canceled by driver,CID702491,mini,koramangala,varthur,,,,More than permitted people in there,,,393,unknown,0,4.0,4.0,2024-07-18 12:57:00,12,2024-07-18,Thursday
2024-07-04 21:10:00,21:10:00,CNR6024993831,canceled by customer,CID689882,ebike,cox town,kadugodi,,,AC is Not working,,,,414,unknown,0,4.0,4.0,2024-07-04 21:10:00,21,2024-07-04,Thursday
2024-07-03 04:20:00,04:20:00,CNR3704418934,canceled by customer,CID679996,bike,yeshwanthpur,malleshwaram,,,Change of plans,,,,1816,unknown,0,4.0,4.0,2024-07-03 04:20:00,4,2024-07-03,Wednesday
2024-07-05 06:38:00,06:38:00,CNR6259704301,success,CID228411,prime sedan,jayanagar,hsr layout,161.0,75.0,,,No,,366,cash,28,3.8,3.2,2024-07-05 06:38:00,6,2024-07-05,Friday
2024-07-11 00:22:00,00:22:00,CNR4588889454,driver not found,CID955141,prime suv,rajarajeshwari nagar,cox town,,,,,,,417,unknown,0,4.0,4.0,2024-07-11 00:22:00,0,2024-07-11,Thursday
2024-07-25 07:33:00,07:33:00,CNR9855871509,canceled by driver,CID750118,prime sedan,rt nagar,mysore road,,,,Personal & Car related issue,,,371,unknown,0,4.0,4.0,2024-07-25 07:33:00,7,2024-07-25,Thursday
2024-07-30 19:29:00,19:29:00,CNR6491202733,success,CID188757,mini,magadi road,cox town,56.0,45.0,,,No,,175,upi,2,3.4,3.3,2024-07-30 19:29:00,19,2024-07-30,Tuesday
2024-07-11 12:39:00,12:39:00,CNR1767970743,success,CID989298,bike,peenya,rajarajeshwari nagar,70.0,85.0,,,No,,494,upi,28,3.1,3.8,2024-07-11 12:39:00,12,2024-07-11,Thursday
2024-07-30 12:04:00,12:04:00,CNR6136026561,success,CID233895,ebike,hsr layout,bellandur,49.0,100.0,,,No,,441,upi,27,3.1,3.1,2024-07-30 12:04:00,12,2024-07-30,Tuesday
